number,old_definition,word,translation,definition,example_sentences,part_of_speech,collocations
940,,共產,"A political ideology advocating for the establishment of a classless, stateless society through the abolition of private ownership and the promotion of communal resources.",共產是指一種政治和經濟制度，主張沒有私有制，所有的財產和資源由全體人員共同擁有，並且追求社會的平等和無階級。,以共產主義為指導思想的國家，通常會強調消除貧富差距和社會不平等。 / 在冷戰時期，許多國家對共產制度的評價極端分化，形成對立的政治格局。 / 人們對共產思想的理解，往往受到歷史背景和社會環境的影響。 / 在一些共產國家，政府會定期舉行宣傳活動，宣揚共產主義的優越性。 / 共產社會的理想狀態被視為一個人人平等、資源共享的未來願景。,n,共產主義 / 共產制度 / 共產國家 / 共產社會 / 共產思想
941,對事情的完成有功勞者。[例]別小看了老陳，他可是這次破案的大功臣呢！,功臣,"A meritorious subject; a person who has made significant contributions or achievements, especially in service to a leader or a cause.",對事情的完成有重要貢獻的人。,在這次救援行動中，志工們的努力讓他們成為我們心目中的大功臣。 / 無論工作多麼辛苦，我們都應該感謝這些功臣的支持，是他們讓團隊更有成就。 / 在歷史的長河中，那些為國家奉獻心血的功臣事蹟，將永遠被後人銘記。 / 公司的快速成長離不開那些辛勤付出的功臣，他們是我們成功背後的重要推手。 / 當我們回顧這段歷程時，心中充滿感激，因為有了這些功臣的事蹟，未來才充滿可能。,n,大功臣 / 功臣的貢獻 / 功臣的事蹟 / 功臣的支持 / 功臣的努力
942,共同存在。[例]地球只有一個，我們應學習如何跟自然共存。,共存,To coexist; to exist together.,共同存在，互相影響。,在這個多元社會中，不同文化應該要學會和諧共存。 / 我們需要學習和自然共存，這樣世界才會更加美好。 / 不同宗教的信徒可以學習彼此包容，以實現和平共存的目標。 / 在這個多元社會中，不同文化應該要學會和諧共存。 / 在生態系統中，植物和動物必須相互依賴，物種共存才能維持平衡。,vp-i/N,和自然共存 / 物種共存 / 生態共存 / 和諧共存 / 環境共存
943,進行工程或相關事務的地方。[例]為了保持良好的施工品質，那位建築公司的負責人定期到工地視察。,工地,A construction site; a place where engineering work or related tasks are carried out.,進行工程或相關事務的地方。,工地的工人每天都非常辛苦，為了早點完成工程。 / 在下雨天，工地的施工必須暫時停工，以避免安全意外。 / 工地的安全措施必須嚴格執行，以保障工人的人身安全。 / 工地遇到突發情況時，工地負責人需要立即制定應對方案。 / 在高溫天氣下，工地的工人需要定時休息，避免中暑風險。,n,工地的施工 / 工地的安全 / 工地的管理 / 工地的工人 / 工地負責人
944,一面讀書，一面利用課餘時間工作。[例]他利用寒暑假工讀，一來賺取學費，二來學習社會經驗。,工讀,"To work part-time while studying, typically during breaks, to gain experience and earn money.",一邊讀書，一邊利用課餘時間工作。通常在寒暑假進行。,有些人在工讀期間認識了新朋友，增添了許多美好的回憶。 / 工讀的經驗對於未來找工作非常有幫助，因為可以學習到很多實用的技能。 / 工讀生應該學會合理安排時間，以免影響學業。 / 在學校的推薦下，我找到了一份適合自己的工讀工作，讓我受益匪淺。 / 工讀的報酬雖然不高，但能讓我更加珍惜每一分錢的來之不易。,n,工讀的學生 / 工讀的機會 / 工讀工作 / 工讀的報酬 / 工讀的經驗
945,供養、侍奉。[例]他收入雖然不豐，但仍盡心供奉雙親，使他們能頤養天年。,攻讀,To provide for or serve (usually referring to the act of supporting or honoring).,對父母或神明提供所需的生活和精神支持，以表達尊敬和感恩。,每年清明節，家家戶戶都會供奉祖先，祭祀以表達對先人的追思與敬意。 / 在廟宇裡，信徒們熱情地供奉香火和水果，祈求平安與幸福。 / 供奉的儀式中，香燭的點燃象徵著人們對神明的敬重與懇求。 / 隨著時代的變遷，許多家庭仍堅持傳統，定期供奉祖先以維繫家族的聯繫。 / 供奉的習俗不僅是宗教行為，更是一種文化傳承，讓後代懂得尊重與感恩。,va-t,供奉祖先 / 供奉神明 / 誠心供奉 / 供奉的儀式 / 供奉的習俗
946,供養、侍奉。[例]他收入雖然不豐，但仍盡心供奉雙親，使他們能頤養天年。,供奉,To provide for or serve (usually referring to the act of supporting or honoring).,對父母或神明提供所需的生活和精神支持，以表達尊敬和感恩。,每年清明節，家家戶戶都會供奉祖先，祭祀以表達對先人的追思與敬意。 / 在廟宇裡，信徒們熱情地供奉香火和水果，祈求平安與幸福。 / 供奉的儀式中，香燭的點燃象徵著人們對神明的敬重與懇求。 / 隨著時代的變遷，許多家庭仍堅持傳統，定期供奉祖先以維繫家族的聯繫。 / 供奉的習俗不僅是宗教行為，更是一種文化傳承，讓後代懂得尊重與感恩。,va-t,供奉祖先 / 供奉神明 / 誠心供奉 / 供奉的儀式 / 供奉的習俗
947,一種對團體、大眾有所宣布時所用的公文。[例]學校公告後天下午將停電二小時，以便維修電力系統。,公告,A public announcement or notice issued to inform a group or the public.,一種對團體或大眾發佈的正式通知。,學校公告下周將舉行運動會，鼓勵所有學生參加。 / 市政府發布的重要公告提醒居民注意防洪措施，以應對即將來臨的大雨。 / 當社區公告有新建設計劃時，居民們總是積極參加說明會。 / 官方公告顯示，政策變動將影響明年的稅率。 / 學校公告提醒學生，本學期的最後一堂課將提前結束。,n,學校公告 / 官方公告 / 重要公告 / 公告內容 / 公告時間
948,加強力量使其更加堅固牢靠。[例]國軍大量添購新式武器，藉以鞏固國防。,鞏固,To strengthen and make more secure or solid.,加強力量，使其更加堅固牢靠。,在這次會議中，雙方討論了如何鞏固合作夥伴關係。 / 隨著國際形勢的變化，政府需要採取措施來鞏固國防安全。 / 通過文化交流，我們可以更好地鞏固國與國之間的合作。 / 鞏固環境保護意識對於應對氣候變化至關重要。 / 通過志願活動，我們可以鞏固社區的凝聚力和互助精神。,va-t,鞏固信心 / 鞏固關係 / 鞏固合作 / 鞏固安全 / 鞏固地位
949,代表機構對外從事溝通整合意見的人員。[例]他個性外向，又善於與人溝通，做公關再適合也不過了。,公關,Public relations; Personnel representing an organization to communicate and integrate opinions externally.,代表機構進行對外溝通，整合不同意見的人員。,他的工作是負責公司的公關，幫助改善公司與顧客之間的關係。 / 在事件發生後，公關部門立即發表聲明，以澄清事實和回應媒體的關注。 / 每次產品發布會上，公關人員都會精心準備，以確保活動的順利進行。 / 公關活動不僅能提升品牌形象，還能加強消費者對產品的認同感。 / 為了擴大市場影響力，公司決定透過專業的公關公司來策劃新一波宣傳計畫。 / 公關經理需要具備出色的溝通技巧，以便有效地處理各種突發情況。 / 公關業務的成功與否，很大程度上取決於與媒體的良好關係和及時的溝通策略。 / 在社交媒體盛行的今天，公關形象的塑造變得更加重要，企業不得不加大投入。 / 公關人員必須密切關注行業動態，以便及時調整公關策略應對市場變化。 / 每年，公司都會舉辦一次大型公關活動，以增強與合作夥伴之間的聯繫和互動。 / 公關工作的核心就是建立信任，讓客戶和大眾對企業產生正面的評價和期待。,n,公關人員 / 公關部門 / 公關活動 / 公關公司 / 公關經理 / 公關技巧 / 公關策略 / 公關形象 / 公關關係 / 公關傳播
949,政府機關或企業組織等機構與民眾或社會各界所發生的互動關係。[例]這家企業致力做好公關，以維護其優良廠商的形象。,公關,Public relations; the interaction and relationship between government agencies or organizations and the public or various sectors of society.,政府機關或企業組織等機構與民眾或社會各界之間的互動關係，旨在建立良好形象和信任。,透過社交媒體的公關宣傳，品牌成功吸引了年輕族群的關注。 / 這家企業的公關策略得到了業界的廣泛認可，提升了品牌形象。 / 為了應對突發事件，公關部門制定了緊急應對計劃，以降低負面影響。 / 公司定期舉辦公關活動，以加強與媒體的合作關係，提升曝光率。 / 在公關報導中，強調了公司對環保的承諾，贏得了消費者的信任。,n,公關公司 / 公關活動 / 公關危機 / 公關策略 / 公關部門
950,主權在於全體人民，而不立君主的政體。[例]民主共和國,共和,A republic; a political system in which sovereignty resides with the people and does not have a monarchy.,主權在全體人民手中，不設立君主的政治體制。,民主共和國的成立，讓人民有了更多參與政治的機會。 / 在共和體制下，權力的分立是防止專制的重要機制。 / 共和政府的運作依賴於法治和民主原則，以維護社會的公正。 / 共和國家的外交政策往往強調尊重人權與民主價值。 / 許多歷史事件促進了共和制度在全球的擴展，改變了傳統的君主制。,n,民主共和國 / 共和政府 / 共和制度 / 共和體制 / 共和國家
951,具工藝專長的人。[例]那位打鐵工匠技藝精湛，所造的鐵器件件精良。,工匠,A craftsman or artisan with specialized skills in a particular trade.,具備某種工藝專長的人，通常從事手工製作或修理。,這位年輕工匠用心學習老一輩的技巧，希望能把這門手藝發揚光大。 / 工匠精神讓我們學會了專注和堅持，這對於任何職業都是一種寶貴的品質。 / 許多工匠在傳授技藝時，總是強調細節對成品的重要性。 / 工匠的作品往往蘊含著深厚的文化底蘊，讓人一看便知其獨特之處。 / 無論是木工、陶藝還是金屬加工，每一位傑出的工匠都有自己獨特的風格和技術。,n,工匠精神 / 工匠的技術 / 工匠的作品 / 傑出的工匠 / 工匠的手藝
952,態度肅敬有禮。[例]對長輩要恭敬，對晚輩要慈愛。,恭敬,Respectful and courteous; showing deference and honor towards others.,態度肅敬有禮，對他人表示尊重。,在傳統文化中，對於年長者的恭敬，體現在日常生活的各個細節中。 / 無論在家裡還是在外面，恭敬的態度都能讓我們贏得更多的尊重。 / 不論是在工作場合還是社交場合，恭敬的言語能讓溝通更加順暢。 / 志願者在為社區服務時，恭敬地對待每一位居民，讓大家感受到溫暖。 / 在家族聚會上，年輕一輩要恭敬地聆聽長輩的話語，傳承珍貴的家庭故事。,vs-adj,對他人恭敬 / 恭敬的態度 / 恭敬的行為 / 恭敬的言語 / 恭敬地對待
953,功績和利益。[例]凡事不要只著眼於功利的獲取，須放寬眼界展望未來。,功利,Merit and benefit; Achievements and gains.,注重取得成就和利益的態度或行為。,在許多文化中，無私奉獻的精神常常被視為比功利的追求更高尚的價值觀。 / 他的行為讓我懷疑他是否只是出於功利的考量，而非真心的關心。 / 在教育中，過度強調功利的學習目的會使學生失去對知識的熱愛。 / 當人們只著眼於功利的獲取時，社會的道德風氣往往會受到影響。 / 功利主義的盛行使得許多企業在追求利潤的同時，忽視了對環境的保護。,n,功利主義 / 功利的考量 / 功利的獲取 / 功利的追求 / 功利的影響
953,過於注重利益。[例]他做人太功利了，以致朋友都逐漸遠離他。,功利,Overly focused on practical benefits; excessively utilitarian.,過於注重利益，缺乏其他考量。,功利的價值觀讓我們的社會變得更加冷漠，大家都只關心自己的利益。 / 在學校裡，功利的態度使學生們只為考試而學習，失去了對知識的追求。 / 他的投資決策過於功利，常常忽視了長期風險和市場變化。 / 當前社會競爭激烈，功利的生活方式使人們越來越少關注內心的真正需求。 / 功利的選擇常常會讓人陷入短期的滿足，但卻難以實現長久的幸福。,vs-adj,功利的目的 / 功利的價值觀 / 功利的選擇 / 功利的行為 / 功利的態度
954,共同的感受或情緒反應。[例]臺上演講者慷慨陳辭，引起廣大聽眾的共鳴。,共鳴,A resonance or sympathetic response; a shared feeling or emotional reaction among people.,共同的感受或情緒反應，通常是在某種情境下引發的。,景深的畫作讓人感受到藝術家內心的掙扎，許多藝術愛好者也因此產生共鳴。 / 他的詩歌中流露出的孤獨感，讓許多讀者產生了深刻的共鳴。 / 這位導演的影片探討了親情的複雜性，許多觀眾因此感受到強烈的共鳴。 / 在亞太區的論壇中，專家們的觀點對當前政治局勢的分析，引起了與會者的深度共鳴。 / 這本書中所描繪的青春迷茫，讓許多年輕讀者感到共鳴，因為他們正處於類似的階段。,n,感情的共鳴 / 產生共鳴 / 作品的共鳴 / 強烈的共鳴 / 深刻的共鳴
954,發音體因受到與本身振動頻率相同的音波影響，也隨之產生發音的現象。如兩個頻率相同的音叉放在一起，敲擊其中一個使它發出聲音，另外一個音叉也會跟著發出聲音。[例]弦樂器的音箱如果製作精巧，使共鳴良好，將可發出美妙的聲響。,共鳴,To resonate; a phenomenon where a sounding body exhibits resonance when influenced by sound waves matching its own vibrating frequency.,當一個物體受到與它自身振動頻率相同的音波影響時，會產生發音的現象。,如果兩個音叉的頻率完全一致，敲擊其中一個會使另一個也發出共鳴的聲音。 / 精緻的木製吉他能夠產生豐富的共鳴效果，讓音樂聽起來更加迷人。 / 在學校的音樂課上，老師要求學生們探索如何調整樂器，以達到最佳的共鳴效果。 / 在合唱中，歌聲的共鳴讓整個音樂作品充滿了感動和力量。 / 一些電影的音效設計非常講究，巧妙運用共鳴來增強觀眾的沉浸感。,n,共鳴現象 / 共鳴頻率 / 共鳴效果 / 共鳴的聲音 / 共鳴強度
955,功業名聲。[例]對年屆耳順的他而言，功名利祿如同過眼雲煙，已非生命的重心。,功名,Achievement and fame; referring to the successes and recognition one gains in life.,功業與名聲。通常指人們在職業或事業上獲得的成就和名聲。,在古代，許多人願意為了功名利祿而不惜冒著生命危險參加戰鬥。 / 功名的達成並不意味著人生的圓滿，許多人在成功後仍感到失落。 / 他已經厭倦了追求功名利祿，決定轉而追求內心的平靜。 / 他曾經迷失在功名的追求中，直到一次意外讓他重新思考人生的真諦。 / 功名的榮耀雖然令人向往，但背後的付出與犧牲卻常常被人忽視。,n,功名利祿 / 獲得功名 / 失去功名 / 功名的追求 / 功名的價值
956,當眾公開。[例]他公然表示反對公司的改革，同事們都感到很吃驚。,公然,Openly; in a public manner; without concealment.,當眾公開，毫不隱藏。,在這次社區會議中，他公然呼籲大家關注環保議題。 / 這位藝術家公然表達對當前社會問題的憤怒，讓觀眾深思。 / 在學校裡，他公然挑戰校規，讓老師們感到困惑。 / 這位名人公然支持平權運動，吸引了大量媒體報導。 / 在網路上，她公然分享了自己的抗議經歷，激勵了更多人站出來發聲。,adv,公然反對 / 公然挑釁 / 公然支持 / 公然侮辱 / 公然表達
957,大眾所承認。[例]他是全校師生公認的好老師。,公認,Generally recognized or acknowledged by the public.,大眾所承認或認可的狀態。,這位公認的專家在會議上分享了他的見解。 / 在歷史上，這位領袖的決策被公認為改變了國家的命運。 / 這位藝術家的作品在展覽中獲得了公認的好評。 / 這位教師的方法已被學生們公認為最有效的學習方式。 / 這部電影因其深刻的主題而被影評人公認為年度最佳作品。,vs-t/N,公認的專家 / 公認的權威 / 公認的榜樣 / 公認的事實 / 公認的標準
958,共同在一起做事。[例]我和他共事五年了，對於他處理事情的方式瞭若指掌。,共事,To work together with others on the same task or project.,共同在一起做事，通常指兩個或多個人協作完成工作。,我們這個團隊共事已經半年了，彼此都建立了良好的合作關係。 / 在這次專案中，我和她共事的過程讓我學到了很多。 / 他們在共事的過程中，不斷分享經驗，讓整個團隊受益匪淺。 / 我很感激能夠與這群專業人士共事，因為他們總能激勵我追求更高的目標。 / 在這次共事的項目中，我們的努力得到了客戶的高度評價，讓大家倍感欣慰。,va-t,共事的經驗 / 共事的過程 / 共事的夥伴 / 共事的項目 / 共事的團隊
959,共同認可的觀念或想法。[例]大家經過不斷的開會溝通，最後終於達成共識。,共識,A commonly accepted notion or idea.,共同認可的觀念或想法。,經過多次會議，團隊終於在專案目標上達成初步共識。 / 在討論環境保護問題時，與會者一致認為需要加強宣傳和教育，以促進社會的共識。 / 為了促進國際合作，各國在貿易政策上的共識顯得尤為重要。 / 在社區會議上，居民們就改善交通問題進行了深入討論，最終形成了共識。 / 在尋求解決貧困問題的方案時，各界專家達成了一致的共識，都強調教育的重要性。,n,達成共識 / 一致的共識 / 產生共識 / 初步共識 / 建立共識
960,可以應用於同類事物的方式、方法。[例]這件事如果照著往常的公式做，就絕對不會出差錯。,公式,A formula or set method that can be applied to similar situations.,可應用於同類事物的方式或方法。,成功公式不是只有努力，而是要有正確的方法和方向。 / 棒子與胡蘿蔔成為所有社會控制人民的固定公式。 / 在解決不同的問題時，如果找出通用的解決公式，就能提高我們的效率。 / 他從自己的實戰經驗中，提煉出創業成功的簡單公式。 / 每個產業龍頭都有自己獨特的成功公式，其他產業無法複製。,n,成功公式 / 日常公式 / 固定公式 / 簡單公式 / 通用公式
960,數學問題中，用數學符號表示解析所得的具體結果，可適合於相類問題的算式，稱為「公式」。[例]求三角形面積的公式是底×高÷2＝面積。,公式,"A formula; A specific result derived from a mathematical problem, expressed using mathematical symbols, which can be applied to similar problems.",在數學問題中，用數學符號表示解析所得的具體結果，適用於相類問題的算式。,我們學習的幾何公式包括圓的面積和長方形的面積等公式。 / 我們需要記住這些常用的數學公式，以便在考試時能快速解題。 / 如果我們能掌握這些基本公式，問題的解決將變得更加容易。 / 在化學實驗中，我們使用反應速率的公式來預測物質變化的時間。 / 為了理解熱力學，我們需要深入研究能量轉換的公式及其應用。,n,計算公式 / 常用的公式 / 數學公式 / 基本公式 / 公式的推導
961,進攻行動的氣勢。[例]甲方的辯論攻勢凌厲，乙方幾已招架不住。,攻勢,A vigorous offensive action or momentum in an attack.,進攻行動的氣勢。,這場比賽中，在主隊全面的攻勢下，客隊毫無反擊的餘地。 / 隨著比賽的推進，客隊的攻勢逐漸變得更加猛烈。 / 在商業競爭中，大公司無情的價格攻勢迫使對手退出市場。 / 對於對手壓倒性的攻勢，我們的守門員展現出了過人的冷靜與技術。 / 今天的新聞報導中，政治人物的對政敵持續的輿論攻勢引發了民眾的廣泛關注。,n,激烈的攻勢 / 無情的攻勢 / 持續的攻勢 / 壓倒性的攻勢 / 全面的攻勢
962,各方面都相通。[例]雖是雙胞胎，他們兄弟倆的性格特徵卻一點也沒有共通之處。,共通,Mutual or shared; indicating that different aspects are interconnected or consistent with each other.,各方面都相通或相似。,雖然他們來自不同的文化背景，但在價值觀上卻有許多共通之處。 / 在這次的團隊合作中，大家迅速找到了彼此的共通點，使工作進展得非常順利。 / 雖然意見不合，但我們仍然可以尋找一些共通的立場來進行討論。 / 這部電影描繪的家庭關係，讓許多人感受到與自己生活中共通的經歷。 / 在科技發展的浪潮中，職場上的技能需求出現了許多共通性，不同領域的人都能互通有無。,n,共通點 / 共通的語言 / 共通性 / 共通之處 / 共通的目標
963,,公投,"A referendum; a voting process in which the electorate is invited to vote on a specific proposal or decision, often related to constitutional or policy matters.",公投是指全體公民就特定議題進行投票，表達他們的意見或選擇，通常用於決定重大政策或法律。,在進行公投之前，政府會舉辦多場說明會，以讓民眾了解投票的議題。 / 這次公投的議題涉及環保，許多年輕人積極參與，希望能為未來發聲。 / 公投的程序需要經過嚴格的審核，以確保每位公民的選票都能被正確計算。 / 昨天的公投結果顯示，多數民眾支持提高最低工資，以改善生活條件。 / 公投法案通過後，民眾將首次有機會針對教育改革進行表達意見。,n,公投結果 / 進行公投 / 公投議題 / 公投法案 / 公投程序
964,奉承、稱頌。[例]對於別人的恭維，她總是一笑置之。,恭維,To flatter or praise insincerely.,奉承與稱讚他人，通常帶有某種目的。,她總是對別人的恭維之詞保持懷疑，認為有些人只是想要得到好處。 / 對於那些帶著目的的互相恭維，她選擇無視，只想專心做自己的事。 / 他雖然收到別人的恭維，但他更在意真實的評價和建設性的意見。 / 即使面對別人的恭維，她也總是謙虛地表示，自己還有很多需要學習的地方。 / 說話時，他總是巧妙地插入幾句恭維的話，讓聽眾感到受重視和被理解。,va-t/N,恭維的話 / 恭維之詞 / 恭維的方式 / 恭維與讚美 / 互相恭維
965,有關公家或團體的事務。[例]他因公務繁忙，已經連續加班好幾天了。,公務,Public affairs related to government or organizational matters.,與公家或團體相關的事務。,整個月都忙於公務，連個假日都沒法休息。 / 公務繁忙的他，常常需要加班到深夜。 / 這次培訓對提高公務機關員工的專業技能非常有幫助。 / 她因為公務繁忙，已經好幾週沒有時間運動了。 / 公務訪問的準備工作需要團隊的密切合作和充分的準備。,n,公務員 / 公務機關 / 公務訪問 / 公務活動 / 公務繁忙
966,攻克敵軍的防禦設施。如：「這座城已經被攻陷了。」《晉書．卷一○四．石勒載記上》：「勒南寇襄陽，攻陷江西壘壁三十餘所。」,攻陷,To capture or breach enemy defenses.,攻克敵軍的防禦設施，使該地點落入我方控制。,這位將軍以高超的戰術，迅速攻陷了敵人的防禦陣地。 / 攻陷敵軍的基地後，我方立即派遣部隊加強該地區的防守。 / 藉著巧妙的佈陣，我們在短時間內成功攻陷了敵軍的指揮中心。 / 隨著這座要塞被攻陷，我方的供應線得到了有效的保障。 / 在這次突襲中，我們成功攻陷了敵人的武器庫，極大提升了我方的戰鬥力。,vp-t,攻陷敵軍 / 成功攻陷 / 突然攻陷 / 攻陷敵人的據點 / 順利攻陷
967,共同分享、一起擁有。[例]這次的工作成果將由大夥兒共享。,共享,To share or possess together.,共同分享，大家一起擁有。,公司推出了新的共享空間，希望提高員工的工作效率並減少成本。 / 共享經濟的發展讓許多人能夠以低價享受高品質的服務。 / 學校鼓勵學生參加志願服務，讓他們體驗社區資源共享的重要性。 / 隨著科技的進步，許多公司開始提供共享的交通工具，減少城市的交通壅堵。 / 這個社群平台讓用戶能夠共享彼此的旅行經驗，幫助更多人找到理想的旅遊路線。,vp-t,資源共享 / 共享空間 / 共享平台 / 共享資訊 / 共享經濟
968,社會公共的利益。[例]他一向熱心公益活動。,公益,Public welfare; referring to activities or services that benefit society as a whole.,為社會大眾的利益而行的行為或活動。,這個城市有許多公益組織，專門幫助弱勢群體。 / 他們的公司每月都會捐款給公益機構，支持環保事業。 / 最近，許多民眾參加了公益募捐活動，希望能幫助災區的人民。 / 這個社區成立了公益基金，以資助當地的教育項目。 / 透過這些公益宣傳，越來越多的人開始關心環境保護。,n,公益活動 / 公益組織 / 公益機構 / 公益募捐 / 公益計畫
969,從原料、半成品到成品的加工過程或技術。是工業的一種加工方法。[例]下兩堂是工藝課，請同學們到木工教室前集合。,工藝,A process or technique used in industry to transform raw materials or semi-finished products into finished products.,從原料或半成品到成品的加工過程或技術，是一種工業加工方法。,隨著科技進步，許多傳統工藝的技巧和知識也面臨失傳的危機。 / 這個村莊以其獨特的陶瓷工藝品聞名，吸引了許多遊客前來購買。 / 這位藝術家結合現代傳統與現代工藝，創造出獨一無二的作品。 / 這座博物館收藏了大量珍貴的工藝品，展現了歷史上不同民族的文化精粹。 / 這本書深入探討了中國傳統工藝的發展歷程，讓讀者更了解其中的美學與技術。,n,工藝品 / 傳統工藝 / 工藝設計 / 工藝製作 / 現代工藝
970,公平正直，沒有偏私。[例]公正無私,公正,Fair and impartial; acting with integrity and without bias.,公平正直，沒有偏私。,在比賽中，裁判必須保持公正，以確保每位選手的努力都得到合理的評估。 / 在公司內部，公正的升遷制度能夠提升員工的工作積極性與團隊合作精神。 / 為了實現社會公正，政府推出了一系列的法律改革措施，旨在保護弱勢群體的權益。 / 在討論中，保持公正的態度有助於促進更有效的溝通與理解，減少誤解的可能性。 / 公正的法律體系是維護社會穩定的基礎，只有當法律公平執行時，公民才能夠真正信賴它。,n,公正無私 / 公正的裁判 / 公正的法律 / 公正的態度 / 公正的原則
971,古代稱諸候的孩子或年輕男子，現代用於尊稱他人的孩子。[例]春秋時期，齊國的公子小白就是後來的齊桓公。,公子,A noble son; a term used in ancient times to refer to the child of a lord.A young man of noble or distinguished background; a term of respect referring to the son of a gentry or aristocrat in ancient times.,古代稱諸侯的孩子。,昔日的諸侯公子常常被送往他國學習，以增進外交關係。 / 在古代，公子的身份常常決定了他們的前途和機會。 / 即使是貴族的公子，他也總是謙虛地對待身邊的每一個人。 / 這位公子的名聲在城中遠播，無論走到哪裡都有人對他敬佩不已。 / 公子的勇氣和果斷，讓他在危險時刻成為眾人的依靠。,n,公子的身份 / 公子的品行 / 朋友的公子 / 公子的名聲 / 公子的才華
972,用彎曲或尖銳的物品探取或連接。[例]勾取、勾住、勾破,勾,"To hook, catch, or draw in using a curved or pointed object.",用彎曲或尖銳的物品探取或連接。,她用一根鉤子勾住了那條魚，迅速把它拉了上來。 / 進門的時候小心點，牆邊突出的釘子怕要勾破你的新衣服。 / 我回到童年玩過的地方，心裡勾起了許多甜蜜的回憶。 / 在這場商業談判中，對方使用了不正當的手段勾結惡勢力，試圖操控市場價格。 / 他用一根長竹竿勾起了懸在樹上的燈籠，讓夜晚變得更加明亮。,va-t,勾破衣服 / 勾取物品 / 勾起回憶 / 勾住手指 / 勾結惡勢力
972,挑動、引發。[例]勾起、勾動,勾,"To evoke, provoke, or stimulate.",挑動或引起某種情感或想法。,她的談話內容勾起了我的寫作靈感，我開始構思新的故事情節。 / 許多人都被這本小說的人物勾起興趣因而想要一窺究竟。 / 他在演講中提到的故事，勾動了我心中對冒險的渴望。 / 每當品嚐到那種熟悉的味道時，都會勾起我對家庭聚餐的溫暖回憶。 / 這部電影的場景勾勒出一幅動人的愛情故事，讓人心中充滿感動。,vp-t,勾起回憶 / 勾起興趣 / 勾心鬥角 / 勾畫藍圖 / 勾動思緒
972,彎曲的物體。同「鉤」。[例]衣勾、掛勾、魚勾,勾,A hook; a bent object.,彎曲的物體，形狀像鉤子。,魚勾的設計非常巧妙，讓釣魚變得輕鬆許多。 / 他在牆上安裝了幾個勾子，方便掛上帽子和外套。 / 我在網上買了一個新勾針，準備學習編織。 / 這個浴室的掛勾設計得很實用，可以放很多毛巾。 / 他用勾子把牆上的畫掛起來，讓房間變得更有生氣。,n,勾子 / 魚勾 / 掛勾 / 勾針 / 勾爪
973,暗中串通、結合。[例]這件偷工減料的工程弊案，檢警雙方正全力調查是否有官商勾結的可能性。,勾結,"To collude or conspire in secret, usually for illegal or unethical purposes.",暗中串通、結合。,在這起舞弊案中，曾經有報導指出官員與企業之間可能存在政商勾結的情況。 / 這名記者專門調查城市建設中的利益勾結和腐敗問題，期望能夠揭露真相。 / 一些專家提出，加強反貪機構的獨立性有助於減少官商勾結的現象。 / 社會各界開始聯合行動，要求徹查與官商勾結有關的案件，以恢復公眾信任。 / 此次調查的重點在於尋找證據，證明是否存在利益勾結的情況。,vp-t/N,官商勾結 / 貪污勾結 / 政商勾結 / 暗中勾結 / 利益勾結
974,運用心思。通常指創作前所進行的思維活動。[例]經過長時間的構思，他終於完成了劇本的大綱。,構思,To conceive or devise an idea or plan.,運用心思進行的思維活動，通常是在創作之前。,構思一個新產品的過程中，團隊研討了許多創意方案。 / 他在構思演講內容時，特別注意觀眾的需求與期望。 / 在設計新網站的構思階段，團隊考量了用戶體驗的重要性。 / 她所構思的作品中融合了多種藝術風格，形成了獨特的視覺語言。 / 透過頭腦風暴，團隊在構思階段產出了許多突破性的點子。,va-t,構思過程 / 構思階段 / 構思作品 / 構思細節 / 構思內容
975,從前的或過去的人、事、物。[例]故居、故國、故交、故人,故,Past; referring to something that is former or no longer existing.,從前的或過去的人、事、物。,他在故鄉的老家裡，翻看著寫滿回憶的舊照片，讓他感受到思鄉之情。 / 當她聽到那首熟悉的故鄉民歌時，眼淚止不住地流下，想起了遠方的親人。 / 故人的面容在夢中時常浮現，讓我更加懷念我們曾經共度的時光。 / 當我再次走進那間故居時，牆上的每一塊磚都彷彿在訴說著過去的故事。 / 才踏上故土，心中便湧現出對近鄉情怯的複雜情感。,n,故人 / 故居 / 故鄉 / 故事 / 故土
975,因此、所以。[例]今天實在太忙，故未能赴約，深感抱歉。,故,Therefore; a conjunction used to indicate a reasoning or conclusion.,因此而造成的結果。,由於他身體不適，故未能參加今天的會議。 / 她最近壓力很大，故常感到疲憊不堪。 / 今天的天氣非常惡劣，故學校決定提前放學。 / 他對這個問題的研究非常深入，故能夠提出獨到的見解。 / 這部電影的口碑很好，故許多人特地前往電影院觀看。 / 會議的議題相當重要，故參與者都提前做好了準備。 / 由於項目進展緩慢，故團隊決定增加人手來加快速度。 / 這道菜的做法簡單易學，故即使是新手也能輕鬆上手。 / 學校舉辦的活動受到廣泛關注，故報名人數遠超預期。 / 他長期鍛煉身體，故在比賽中表現得非常出色。 / 因為他對歷史有深厚的興趣，故經常參加相關的講座和研討會。,conj,因此故 / 所以故 / 可能故 / 理由故 / 重要故 / 結果故 / 情況故 / 希望故 / 知識故 / 遲到故
