number,old_definition,word,translation,definition,example_sentences,part_of_speech,collocations
87,比較核對。[例]經過仔細比對，發現這二本書竟有八成的內容是相同的。,比對,To compare and verify.,比較和確認兩者或多者之間的異同。,經過詳細比對，我們發現這兩個產品的規格差異並不大。 / 為了確保資料的準確性，我們需要將這份報告與原始數據進行比對。 / 在進行專利申請之前，律師已經比對過所有相關的專利文獻。 / 比對顯示，這兩篇論文的研究方法有明顯的不同之處。 / 經過仔細比對，警方確認這名嫌疑犯的指紋與現場的指紋一致。 / 在進行實驗之前，我們必須比對各種材料的性質，以確保實驗的成功。 / 醫生在診斷病情時，會比對患者的症狀與歷史病例，以便做出正確的判斷。 / 在學術會議上，研究人員分享了他們的比對結果，顯示這項新技術的潛力。 / 比對結果顯示，這兩組數據之間存在著顯著的相關性。 / 為了提升語言學習的效果，教師會比對學生的進步與既定的學習目標。 / 在開發新軟件時，工程師需要逐一比對不同版本的代碼，以找出可能的錯誤。,n/v,詳細的比對 / 系統比對 / 嚴格比對 / 逐一比對 / 比對結果 / 數據比對 / 比對分析 / 完整比對 / 比對過程 / 比對報告
94,比較模擬。[例]難以比擬、無可比擬,比擬,To compare or simulate; to draw parallels between two or more things.,比較和模擬某事物，通常用來形容難以或無法與某事物相比。,這位藝術家的作品展現了無可比擬的創意和技巧，令觀眾嘆為觀止。 / 在這次的音樂會上，某位歌手的表現真是難以比擬，令人久久難忘。 / 他在學術研究上的成就，如此無法比擬，為整個領域樹立了新的標準。 / 這部電影的視覺效果和故事情節，是如此無法比擬，讓其他影片相形見絀。 / 她的運動天賦無與倫比，堪稱無法比擬的天才運動員。 / 雖然許多景點都很美麗，但這個地方的自然風光實在難以比擬。 / 這場辯論賽中，他的論點如此深刻，讓對手的表現顯得難以比擬。 / 這位科學家的理論突破，已經達到一種無法比擬的高度，改變了整個學術界。 / 無論是技術還是創新，這家公司展現的能力都是其他競爭者難以比擬的。 / 這款手錶的工藝和設計是如此無可比擬，成為奢侈品市場的焦點。 / 在這次比賽中，她的表現堪稱無人可比擬，贏得了所有觀眾的讚譽。 / 他對音樂的熱愛和專注，讓他的演奏達到了一種難以比擬的境界。,va-t,無可比擬的優勢 / 難以比擬的成就 / 無法比擬的表現 / 無法比擬的價值 / 很難比擬的經驗 / 讓人比擬的作品 / 真正值得比擬的對手 / 屢次被比擬的人物 / 無人可比擬的演出 / 特別難以比擬的情感
104,某一事物在整體中所占的分量。[例]大學畢業生在就業人口所占的比重正逐年增加。,比重,The proportion or weight of a particular item within a whole.,某一事物在整體中所占的分量。,在這次調查中，年輕族群對新產品的接受度比重很高。 / 當談到經濟問題時，服務業的比重逐年上升，取代了傳統製造業的主導地位。 / 在班上的男女學生中，女生的比重稍微高於男生。 / 在國際貿易中，電子商品的比重已經超過了農產品。 / 根據最新的統計資料，環保產品的市場比重在過去五年中翻了三倍。 / 在近年的職場中，遠端工作的比重逐漸增加，影響了人們的生活方式。 / 語言學習中，口語練習的比重被認為比書寫練習更加重要。 / 在當前的投資環境中，科技公司的比重占據了大部分的資金流向。 / 在這個社區中，老年人口的比重正在快速上升，帶來了新的社會挑戰。 /文化活動中，志願者的比重是維持活動運行的重要因素。 / 在國際組織的工作中，亞洲國家的代表比重逐漸增加，顯示其在全球事務中的重要性。,n,經濟的比重 / 市場的比重 / 人口的比重 / 女性的比重 / 科技的比重 / 教育的比重 / 行業的比重 / 投資的比重 / 收入的比重 / 風險的比重
104,物體重量和該物體體積的比值。如水的比重是1，水銀的比重是159。,比重,"The ratio of an object's weight to its volume; For example, the specific weight of water is 1, and that of mercury is 159.",物體的重量和該物體的體積之比。,不同物質的比重差異很大，比如水的比重是1，而鐵的比重卻高達7.8。 / 了解各種材料的比重有助於設計更輕便的結構。 / 知道這種化學物質的比重，可以幫助我們評估它的使用安全性。 / 在科學實驗中，學生們學習如何使用比重計來測量液體的比重。 / 比重較大的物體在水中會容易沉下去。 / 油和水的比重不同，因此油會浮在水面上。 / 計算物體的比重是判斷其材質的重要依據。  / 在選擇建材時，比重也是一個不可忽視的考量因素。  / 比重的測量可以幫助我們識別不同的金屬類型。  / 比重過高的材料不適合用於製作輕量化的運輸工具。  / 比重對於液體的混合性能有著重要的影響。,n,高比重 / 低比重 / 水的比重 / 物質的比重 / 固體的比重 / 液體的比重 / 測量比重 / 計算比重 / 標準比重 / 改變比重
96,終生、一輩子。[例]這次可怕的經歷，使他畢生難忘。,畢生,Lifelong; something that lasts for one's entire life.,終生、一輩子。,這位老畫家的作品讓人感受到他畢生的心血和努力。 / 他在大學時期就立志成為一名作家，畢生都在追尋這個夢想。 / 這本書記錄了她畢生的經歷，非常感人。 / 對於許多科學家來說，畢生的研究都是為了尋找那個突破性的發現。 / 這位慈善家畢生致力於改善貧困地區的教育環境。 / 她畢生的追求是希望能夠為環境保護做出實質性的貢獻。 / 他在音樂上的成就，讓人們看到了他畢生的堅持和熱愛。 / 這位歷史學家的講座中，透漏了他畢生的研究成果和心得。 / 他畢生的願望是能夠環遊世界，體驗不同的文化。 / 這部電影展現了角色畢生的奮鬥，讓觀眾深感共鳴。 / 這位老教授在教學中，毫不保留地傳授自己畢生的知識給學生。,n,畢生的追求 / 畢生的成就 / 畢生的經歷 / 畢生的目標 / 畢生的理想 / 畢生的奉獻 / 畢生的信念 / 畢生的學習 / 畢生的回憶 / 畢生的願望
79,形容動作遲鈍、不靈敏。[例]瞧你笨手笨腳的，可別把老爸的古董花瓶摔破了！,笨手笨腳,Clumsy; awkward; describing someone as uncoordinated or slow in movement.,形容動作遲鈍、不靈敏。,你在廚房裡笨手笨腳的，希望下次可以多練習一下。 / 這個遊戲需要快速反應，如果你笨手笨腳的，可能會失敗。 / 看他笨手笨腳地修理自行車，真讓人擔心會弄壞了。 / 她在學習打球的時候，總是笨手笨腳地摔倒。 / 笨手笨腳的小孩讓人忍俊不禁，大家都想幫助他。 / 他在舞會上笨手笨腳地轉身，吸引了大家的目光。 / 這道數學題很簡單，但我還是笨手笨腳地計算錯了。 / 聽說你最近學畫畫，希望你的笨手笨腳不會打擊到信心。 / 笨手笨腳的她竟然把咖啡洒在了桌子上，讓大家都笑了。 / 照顧寵物本來是件快樂的事，但他笨手笨腳的方式讓牠有點害怕。 / 如果你這次還是笨手笨腳地搭配衣服，可能會引起大家的注意。,idiom,笨手笨腳的（形容詞）【人】 / 笨手笨腳地（副詞）【做事】 / 笨手笨腳的人（名詞） / 笨手笨腳的（形容詞）【動作】 / 笨手笨腳地（副詞）【走路】 / 笨手笨腳的（形容詞）【反應】 / 笨手笨腳地（副詞）【學習】 / 笨手笨腳的（形容詞）【表現】 / 笨手笨腳地（副詞）【處理】 / 笨手笨腳的（形容詞）【技能】
82,反應遲鈍、不靈巧。[例]我雙手笨拙，不善繡花。,笨拙,Awkward; clumsy and ungraceful in actions or movements.,反應遲鈍，不靈巧。,她的運動能力很差，因此在球場上總是顯得十分笨拙。 / 這位新人在工作上常常犯一些笨拙的錯誤，讓同事們不得不耐心指導。 / 雖然他的畫技還很笨拙，但我欣賞他不放棄的努力。 / 這隻小狗走路笨拙，卻讓人忍不住微笑。 / 她的舞蹈動作雖然笨拙，但每個人都鼓勵她繼續練習。 / 他在社交場合表現得笨拙，常常讓對話變得尷尬。 / 雖然他的微笑看起來有點笨拙，但卻充滿了真誠和善良。 / 在煮飯的時候，她的手法顯得笨拙，但是湯的味道卻特別好。 / 他在體育課上的表現非常笨拙，經常跌倒讓同學們哈哈大笑。 / 即使我做得有點笨拙，但我仍然享受這個創作的過程。 / 孩子的笨拙畫作，卻展現了他對世界的純真理解。,vs-adj,笨拙的動作 / 笨拙的表現 / 做得笨拙 / 表現得笨拙 / 笨拙的孩子 / 笨拙的事 / 動作笨拙 / 走路笨拙 / 有點笨拙 / 笨拙可笑
98,作者在寫作書畫所表現的整體風格及涵義。[例]不論什麼平凡的東西，到了他的筆下，無不生動卓絕。,筆下,The overall style and meaning expressed by an author in their writing or artworks.,作者在寫作或繪畫時所表現出的整體風格與意義。,他筆下的人物栩栩如生，讓讀者彷彿能聽到他們的對話。 / 在詩人的筆下，大自然的每一個角落都充滿了情感與故事。 / 作家的筆下流露出對社會的深刻反思，引發讀者的思考。 / 他畫中的世界，透過他的筆下展現出驚人的細膩與色彩。 / 隨著時間的推移，這位畫家的風格在眾人的讚嘆聲中逐漸成型，也受到後世影響。 / 她的筆下捕捉到了城市生活的繁華與喧嚣，讓人感受到強烈的對比。 / 在他的筆下，歷史事件重新被詮釋，讓人感受到過去的沉重與希望。 / 她的小說中，筆下的每一個場景都彷彿能讓讀者聞到那熟悉的香氣。 / 這位詩人的筆下，如同涓涓流水，流淌出心中最真摯的感受。 / 他的筆下融合了傳統與現代，創造出獨特的藝術風格，讓人耳目一新。 / 在她的筆下，愛情的甜美與苦澀交織，讓每個讀者都能找到共鳴。 / 無論是平凡的日常，還是壯麗的景觀，皆在他精緻的筆下，變得富有深意和美感。,n,獨特的筆下 / 生動的筆下 / 創新的筆下 / 精緻的筆下 / 感人的筆下 / 優雅的筆下 / 深刻的筆下 / 清新的筆下 / 富有思想的筆下 / 極具特色的筆下
98,寫作的能力。[例]他的英文造詣很高，不但說得漂亮，筆下也不含糊。,筆下,Writing ability or skill.,寫作的能力，通常指文字表達的技藝和水準。,她的小說筆下描寫了那些青春的煩惱，讓人感同身受。 / 這篇文章的筆下流露出作者對故鄉的深切思念。 / 在他的詩篇筆下，愛情變得如此細膩而真摯。 / 學生們努力練習，希望能在考試中展現出他們筆下的才華。 / 他的隨筆筆下充滿了對生活的反思和感悟。 / 朋友的筆下描繪了這座城市的美麗風景，讓我彷彿置身其中。 / 在她的散文筆下，時間似乎靜止，記憶重現生機。 / 這位畫家的畫作筆下，色彩交融出一種獨特的情感。 / 他的筆下總是能將平凡的事物轉化為不平凡的故事。 / 每當她寫信時，筆下流淌出的情感總是那麼真摯動人。 / 文章的筆下 / 作品的筆下 / 文字的筆下 / 才華的筆下 / 表達的筆下 / 感情的筆下 / 創意的筆下 / 風格的筆下 / 魅力的筆下 / 深度的筆下 你需要找出文中這些詞的搭配，將這些詞的筆下換成正確的詞彙。 / 她的小說筆下描寫了那些青春的煩惱，讓人感同身受。 / 這篇文章的筆下流露出作者對故鄉的深切思念。 / 在他的詩篇筆下，愛情變得如此細膩而真摯。 / 學生們努力練習，希望能在考試中展現出他們筆下的才華。 / 他的隨筆筆下充滿了對生活的反思和感悟。 / 朋友的筆下描繪了這座城市的美麗風景，讓我彷彿置身其中。 / 在她的散文筆下，時間似乎靜止，記憶重現生機。 / 這位畫家的畫作筆下，色彩交融出一種獨特的情感。 / 他的筆下總是能將平凡的事物轉化為不平凡的故事。 / 每當她寫信時，筆下流淌出的情感總是那麼真摯動人。 / 在他的小說筆下，角色們的掙扎讓人感受到深刻的人性。 / 這位作家的散文筆下，描繪出了生活中的小確幸，令人感到溫暖。 / 她的詩篇筆下，四季變換間透出對自然的敬畏與熱愛。 / 學者們的研究報告筆下，揭示了這一領域的種種奧秘，讓人獲益良多。 / 他的回憶錄筆下，記錄了那段動蕩歲月，不禁讓人為之感慨。 / 在夥伴的筆下，友誼的點滴被細膩地刻畫，讓人倍感珍貴。 / 這位編劇的劇本筆下，展現了人生的各種可能性，讓觀眾深思熟慮。 / 她的旅行日記筆下，異國風情栩栩如生，讓人向往不已。 / 他的評論筆下，對當前時事的獨到見解引發了廣泛的討論。 / 每當她參加比賽時，筆下的表現總是讓人刮目相看。,n,文章的筆下 / 作品的筆下 / 文字的筆下 / 才華的筆下 / 表達的筆下 / 感情的筆下 / 創意的筆下 / 風格的筆下 / 魅力的筆下 / 深度的筆下
99,因互相通信而結交的朋友。[例]英文老師鼓勵我們藉與外國筆友的書信往返，來增進寫作能力。,筆友,A pen pal; a friend made through correspondence.,因為互相通信而結交的朋友。,我在網路上找到了一位筆友，他來自法國。 / 我希望能和我的筆友一起學習彼此的語言。 / 每次收到筆友的信，我都很期待，想知道她的近況。 / 有時候，我會送給筆友一些小禮物，讓她感受到我的心意。 / 我的筆友跟我分享了她的生日慶祝活動，聽起來非常有趣。 / 我們約定每個月都要寫信給對方，這樣可以保持聯繫。 / 透過和筆友的交流，我學會了許多關於他的文化和習俗。 / 在與筆友的通信中，我們討論了很多有趣的主題，例如旅行和電影。 / 我的筆友說她很喜歡中國菜，讓我忍不住想推薦一些好吃的餐廳。 / 我們的筆友關係讓我感受到跨國友誼的美好，真希望有一天能見面。 / 寫信給筆友已經成為我生活中一個重要的部分，讓我期待每一次的交流。,n,一位筆友 / 我的筆友 / 國外筆友 / 和筆友通信 / 寫信給筆友 / 尋找筆友 / 保持與筆友的聯繫 / 認識新筆友 / 開始筆友關係 / 增進與筆友的友誼
91,親手寫作的書畫。[例]這是父親留下的筆墨，我捨不得丟。,筆墨,Handwritten calligraphy or writing.,親手寫作的書畫。,這位書法家的筆墨，展現了他深厚的文化底蘊。 / 在這幅畫中，筆墨的運用讓整體感覺更加生動。 / 朋友送我一幅他的筆墨作品，讓我感受到藝術的魅力。 / 我在博物館看到古代的筆墨，心中不禁感嘆歷史的悠久。 / 每一段筆墨都蘊含著作者的情感與心思，讓作品更具深度。 / 這幅作品由筆墨創作，呈現出獨特的風格與魅力。 / 老師教我們如何運用筆墨，讓我們在書法上有所突破。 / 這位藝術家的筆墨技巧，令人驚嘆不已，讓人想要學習。 / 每當我看到這些筆墨作品，就想起那段美好的回憶。 / 這本書中的筆墨風格，各有千秋，讓讀者享受到視覺的盛宴。 / 透過精緻的筆墨，畫家把自然的美景完美地呈現在畫布上。,n,一幅筆墨 / 精美的筆墨 / 書法筆墨 / 古老的筆墨 / 作品中的筆墨 / 愛護筆墨 / 這幅作品由筆墨創作 / 體現筆墨 / 善用筆墨 / 代表性的筆墨
91,指文字或文章。[例]他那雍容的氣度和滿身的書卷氣，絕非筆墨所能形容的。,筆墨,Writing or literature; refers to text or content in written form.,指文字或文章的表達和書寫。,她在畫展上展示的作品，讓人感受到筆墨的細緻與力量。 / 這篇文章雖然簡短，但筆墨中卻透露出深厚的情感和智慧。 / 老師教我們如何運用筆墨，讓每一個字都充滿表達的深度。 / 他寫的詩雖不長，但筆墨之間卻蘊含著無盡的思考與哲理。 / 這部小說的筆墨流暢，讓讀者一讀就停不下來。 / 他的書法作品中，筆墨的剛柔並濟展現出了獨特的藝術魅力。 / 這幅畫作的筆墨運用，讓觀者仿佛能感受到畫家的心跳與情感。 / 作家的筆墨雖然平實，但卻能觸動人心，引起讀者的共鳴。 / 這篇散文的筆墨清新，讓人感受到大自然的美好與詩意。 / 她的日記筆墨隨意卻真誠，讓人一窺她內心的細膩與掙扎。 / 透過他獨特的筆墨風格，讀者能夠感受到那段歷史的厚重與波瀾。,n,筆墨生動 / 筆墨優美 / 筆墨流暢 / 筆墨表達 / 筆墨風格 / 筆墨力量 / 筆墨趣味 / 筆墨精緻 / 筆墨難以形容 / 筆墨魅力
91,寫字用的筆和墨。[例]筆墨紙硯為文房四寶。,筆墨,"Writing tools, specifically the brush and ink used for calligraphy and painting.",寫字用的筆和墨水。,書法作品的筆墨流暢，讓人賞心悅目。 / 這幅畫的筆墨運用得當，展現出畫家的獨特風格。 / 學習書法時，筆墨的運用對於字形的表現非常重要。 / 在這次比賽中，選手們的筆墨表現都十分精彩，各具特色。 / 好的筆墨可以讓書法作品更具生命力和表現力。 / 此次畫展中，許多作品的筆墨技巧都讓觀眾驚嘆不已。 / 書法的筆墨變化多端，每一個字都能傳達出不同的情感。 / 畫家的筆墨在這幅作品中碰撞出火花，讓整體畫面充滿動感。 / 學校開設了專門的課程，教授學生如何掌握筆墨的基本技巧。 / 知名藝術家的筆墨風格獨特，常常給予觀者深刻的思考。 / 筆墨的輕重緩急在傳統書法中具有重要意義，影響整體作品的格調。,n,一支筆墨 / 幾種筆墨 / 珍貴的筆墨 / 風格上的筆墨 / 好筆墨、壞筆墨 / 筆墨與紙張 / 筆墨在紙上 / 書法的筆墨 / 講究筆墨 / 精緻的筆墨
103,像筆桿一樣挺直。[例]在軍隊中，當班長一聲令下，喊立正，士兵們的身子個個挺得筆直。,筆直,Straight and upright; resembling a straight pen.,像筆桿一樣挺直。,小朋友在操場上跑步時，個個都站得筆直，期待老師的指示。 / 他在面對鏡子時，總是努力保持身體筆直，以改善自己的姿勢。 / 在國慶日的升旗儀式上，士兵們站得筆直，展現出嚴謹的軍容。 / 在畫畫的時候，她特別注意畫出筆直的線條，讓作品看起來更整齊。 / 小狗練習坐下的時候，主人希望牠能坐得筆直，這樣看起來更可愛。 / 在瑜伽課上，老師教大家如何保持背部筆直，這樣可以更有效地放鬆身心。 / 他在公園裡慢跑，心中默念要保持姿勢筆直，這樣能減少疲勞感。 / 每當她在舞台上表演時，總是努力讓自己的站姿筆直，以展現自信的形象。 / 學校的體育課上，教練要求所有學生在做體操時，必須保持身體筆直，以避免受傷。 / 她在書法練習中，特別注意每一筆都要寫得筆直，這樣才能寫出好看的字。 / 今日的軍訓中，學員們被要求站得筆直，體現出對訓練的高度重視。,vs-adj,直立的筆直 / 站得筆直 / 身體筆直 / 筆直的背影 / 筆直的道路 / 筆直的姿勢 / 走路筆直 / 雙腿筆直 / 士兵筆直 / 筆直的脊樑
100,文章作者的自稱。[例]筆者只想陳述個人的觀點，並無他意。,筆者,The author's self-reference in a written work.,文章作者對自己的自稱，通常用於表達個人觀點。,筆者在這篇文章中提出的觀點，可能與讀者的想法有所不同。 / 筆者希望能夠透過這本文獻，讓讀者更加了解這個議題的複雜性。 / 在討論這個主題之前，筆者想先分享一下自己的背景和經驗。 / 筆者的看法並非絕對正確，讀者可以自行取捨。 / 在這篇文章中，筆者所撰寫的內容旨在引發更多的思考和討論。 / 筆者強調，面對不同的意見，我們應該保持開放的心態。 / 筆者提出的解決方案，或許能夠對相關問題提供一些新的思路。  / 筆者在思考這個問題時，常常會回顧過去的案例來尋找啟示。  / 雖然筆者的研究結果尚需進一步驗證，但已經顯示出一些有趣的趨勢。  / 筆者希望讀者能夠理解，這篇文章的目的並非批評，而是促進交流。  / 在這篇論文中，筆者的主張是基於大量的實證資料和研究分析。,n,筆者的觀點 / 筆者的意見 / 筆者在文章中 / 筆者所撰寫的 / 筆者的想法 / 筆者的看法 / 筆者希望能夠 / 筆者強調的 / 筆者的主張 / 筆者提出的
88,文字書寫的架構或習慣筆法。[例]從筆跡來看，這兩封信是出自於同一人。,筆跡,The trace of one's writing; the style or habit of one's handwriting.,文字書寫的架構或習慣筆法。,從他的筆跡來看，他是一個很有耐心的人。 / 確認這份文件的筆跡，以確保它是真正的簽名。 / 在這幅字畫中，我可以看到他筆跡的流暢與細膩。 / 這封信的筆跡清晰可讀，讓人感到溫暖。 / 她的筆跡獨特，常常讓人猜測她的個性。 / 即使是不同的筆跡，也能表達出類似的情感。 / 這本書的書寫筆跡很有辨識度，讓人一眼就能認出來。 / 他喜歡研究古人的筆跡，從中尋找書法的奧秘。 / 在法庭上，專家用筆跡分析來證明文件的真實性。 / 筆跡的變化有時候能反映出書寫者的心理狀態。 / 這幅作品的筆跡展示了作者的精神與情感。,n,筆跡 / 確認筆跡 / 不同的筆跡 / 清晰的筆跡 / 有趣的筆跡 / 相似的筆跡 / 整齊的筆跡 / 精美的筆跡 / 筆跡的特徵 / 筆跡給人的感覺
72,熟記文句後能不看文句就能誦讀。[例]老師要同學背誦這篇文章。,背誦,To recite from memory after thorough memorization.,熟記文句後能不看文句就能誦讀。,今天的課堂上，老師要求學生背誦這篇文章。 / 忘了背誦的內容，他在考試時感到非常緊張。 / 同學們經常一起練習背誦，提高彼此的記憶能力。 / 每一次考試之前，我都會花時間練習背誦重點知識。 / 學校舉辦了一個背誦比賽，讓同學們展示他們的朗讀技巧。 / 為了準備演講，他花了幾天的時間反覆背誦自己的稿子。 / 老師發現有些學生在背誦時容易出錯，於是給他們提供了更多的練習資料。  / 在課堂上，老師鼓勵學生背誦古詩詞，感受其中的美妙與韻律。  / 每當她背誦完一篇文章，心中便升起一種成就感。  / 他常常利用午休時間，默默地背誦課堂上學過的詞彙。  / 學期末考試來臨前，大家都忙著背誦重要的考試資料。,va-t,背誦[課文] / 背誦[文章] / 背誦[詩] / 要求[背誦] / 開始[背誦] / 學生[背誦] / 老師[要求]背誦 / 背誦[內容] / 練習[背誦] / 完成[背誦]
101,近於真實，酷似原物。[例]他男扮女裝演得維妙維肖，逼真極了！,逼真,Realistic; closely resembling the truth or the original.,近乎真實，與原物非常相似。,這幅繪畫的色彩運用非常精妙，使得整個畫面看起來逼真又立體。 / 電影中的特效做得相當精緻，讓人感覺故事情節非常逼真。 / 這款虛擬實境遊戲設計得非常逼真，玩家彷彿真的置身於另一個世界。 / 他的演技真的逼真，讓觀眾完全沉浸在角色的情感之中。 / 在博物館裡，展出的古代文物復製品做得極其逼真，令人難以分辨真假。 / 這個模型建築逼真地再現了城市的風貌，讓人驚嘆工藝之精湛。 / 他的聲音模仿得非常逼真，讓人一度懷疑自己在聽真正的那位明星。 / 這部紀錄片中的場景非常逼真，讓觀眾感受到歷史的真實與厚重。 / 她的畫作充滿細節，讓每一筆都顯得逼真而生動，彷彿要跳出畫框。 / 這位設計師創作的時尚秀讓服裝看起來逼真，彷彿模特兒們隨時會走下舞台。 / 學生們的實驗報告數據整理得十分逼真，展現了他們對科學研究的認真態度。,vs-adj,逼真的畫作 / 逼真的模型 / 逼真的角色 / 真的逼真 / 非常逼真 / 顯得逼真 / 演出得逼真 / 看起來逼真 / 感覺逼真 / 表現得逼真
89,非常接近。[例]敵軍逐漸逼近，一場大戰即將開始。,逼近,To approach closely or near.,非常接近，快要到達。,隨著目前經濟狀況不佳，許多家庭的財務危機正在逼近。 / 學校的期末考試即將逼近，學生們都在加緊準備以取得好成績。 / 在這場比賽中，對手的實力逐漸逼近，我們必須全力以赴。 / 在演講的最後幾分鐘，時間的壓力讓他感受到緊迫感逼近。 / 隨著科技的進步，人工智慧的發展正逼近我們的日常生活，帶來許多挑戰與機會。 / 隨著年底的到來，許多公司的業績目標也隨之逼近，讓員工感受到壓力。 / 在這場戲劇中，高潮的情節回合逐漸逼近，觀眾都屏息以待。 / 隨著自然災害的頻繁發生，環境危機似乎正逼近人類的生活。 / 隨著朋友的婚禮日期逼近，她忙著未婚妻的各項準備，充滿期待。 / 在這部電影的最後一幕，真相終於逼近，令所有觀眾感到震撼。 / 在氣候變遷的影響下，某些物種的滅絕危機正逐步逼近，讓科學家們十分擔憂。,vp-i,敵軍逐漸逼近 / 危險逼近 / 時限逼近 / 成功逼近 / 危機逼近 / 目標逼近 / 終點逼近 / 夢想逼近 / 年底逼近 / 失敗逼近
95,催逼、強迫。[例]不要逼迫他做不願意做的事。,逼迫,To coerce or force someone against their will.,催逼和強迫他人做某事。,他感到朋友的期待逼迫著他，讓他無法做自己想做的事。 / 在工作場合，不應該逼迫同事接受額外的任務，這樣只會增加大家的壓力。 / 他討厭被父母逼迫著選擇職業，想要自主決定自己的未來。 / 即使面對困難，他也不想逼迫自己去改變原有的生活方式。 / 她不願意出席那個派對，卻被逼迫著假裝開心。 / 記者在採訪中發現，有些人因為經濟壓力而被逼迫選擇不正當的工作。 / 在這種逼迫的環境下，許多人選擇了沉默，以避免更多的困擾。 / 他曾經因為學業成績而受到同學的逼迫，這使他對學校生活產生了厭倦感。 / 她覺得社會對年輕人的期待過高，常常讓人感到逼迫和焦慮。 / 在家庭聚會上，他被逼迫著分享自己的感情生活，讓他倍感尷尬。 / 有時候，逼迫自己去迎合別人的期望，反而會失去真實的自我。,va-t,逼迫他人 / 逼迫自己 / 被逼迫 / 逼迫情況 / 逼迫的方式 / 逼迫做決定 / 逼迫改變 / 逼迫行動 / 逼迫對方 / 受人逼迫
97,遷居到清涼的地方，以避開暑氣。[例]父親每年夏天都會帶我們到鄉下的別墅避暑。,避暑,To summer in a cooler place to avoid the heat.,遷居到清涼的地方，以避開暑氣。,每到暑假，我和家人都會去海邊避暑，享受清涼的海風。 / 今年暑假，他們計畫到山上避暑，聽說那裡的氣溫比城市低很多。 / 我的朋友們常常去鄉下的湖邊避暑，那裡的景色非常美麗。 / 為了避暑，我在網上查詢了很多適合夏天旅行的目的地。 / 每年我們都會選擇不同的地方避暑，這樣可以體驗不同的風土人情。 / 夏天的時候，受歡迎的避暑地點總是人滿為患，大家都想逃離城市的炎熱。 / 今年因為疫情，我們無法出國避暑，只能在家裡尋找清涼的方式。 / 他們在避暑的時候，還計畫參加當地的水上活動，增添旅程的樂趣。 / 避暑的同時，我喜歡帶一本書，享受安靜的時光和清新的空氣。  / 每當暑假來臨，我就期待著與家人一起去山裡避暑，感受大自然的魅力。  / 朋友推薦了一個隱秘的海灣作為避暑地，聽說那裡的人不多，非常適合放鬆心情。,va-i/N,為了避暑 / 到避暑地 / 每年避暑 / 夏天避暑 / 避暑場所 / 朋友一起避暑 / 避暑活動 / 安排避暑 / 受歡迎的避暑地點 / 喜歡避暑
93,逃避災難或迫害。[例]森林大火蔓延迅速，動物們紛紛四散避難。,避難,To seek refuge or shelter as an escape from disaster or persecution.,逃避災難或迫害，尋找安全的地方。,在颱風來臨時，社區中心成為居民的避難所。 / 這些動物受到洪水威脅，紛紛朝高處避難。 / 避難的時候，大家都應該保持冷靜，不要驚慌失措。 / 由於戰爭的影響，許多人被迫避難到鄰近國家。 / 在野火威脅下，當地居民迅速撤離並尋找安全的地方避難。 / 這群海鳥在風暴來襲前，飛往島嶼上避難。 / 在地震過後，避難所內提供了食物和醫療服務，幫助災民渡過難關。 / 他們在山上的小屋裡避難，以躲避即將來臨的暴風雪。 / 危機發生時，政府會提供資訊，指導民眾如何安全避難。 / 當聽到警報聲響起時，學校迅速安排學生到安全區域避難。 / 在海嘯預警之後，居民們被告知應立即前往指定避難場所，確保安全。,va-i/N,避難所 / 避難人員 / 被迫避難 / 必須避難 / 避難的情況 / 自我避難 / 避難的選擇 / 避難的策略 / 在避難期間 / 避難後的生活
92,比喻活動或事情結束。[例]閉幕儀式、閉幕酒會,閉幕,To signify the end or conclusion of an event or activity; metaphorically indicating that something has come to a close.,比喻活動或事情的結束。,這次國際音樂節的閉幕典禮吸引了許多音樂愛好者前來觀看。 / 隨著閉幕的數位展覽，觀眾們對於未來的藝術風格感到更加期待。 / 在閉幕演出中，所有的表演者都獻上了精彩的節目，讓觀眾久久難以忘懷。 / 每位參與者都在閉幕活動中分享了他們的收穫與感想，氣氛十分熱烈。 / 在會議的閉幕環節，主持人總結了討論的要點，引導大家思考未來的合作方向。 / 期待閉幕時，主辦方將公布本次比賽的獲獎名單，吸引了眾多參賽者的目光。 / 閉幕儀式上，學校表彰了在競賽中表現優異的學生，並鼓勵更多人參與。 / 隨著閉幕的到來，展覽的策展人感到自豪，因為這次活動得到了良好的評價。 / 在這場電影節的閉幕晚會上，眾多明星齊聚一堂，共同慶祝這一年度的精彩作品。 / 每當閉幕之際，觀眾們都不禁回想起活動中最感動的瞬間，使得這次經歷更加珍貴。 / 閉幕報告中，專家們分析了本次研討會的成果，並提出了未來的研究建議。,vp-i/N,閉幕儀式 / 閉幕典禮 / 閉幕活動 / 閉幕報告 / 閉幕演出 / 於閉幕時 / 隨著閉幕 / 期待閉幕 / 完成閉幕 / 進行閉幕
